"Phi" "p" "model" "npar" "AICc" "DeltaAICc" "weight" "Deviance" "iter"
"11405" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2218.22855263158 9.04024813719707 0.0105907163676709 535.90457 482
"8405" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2218.61144137447 9.42313688009199 0.00874544883185079 538.30995 483
"9405" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2220.22695263158 11.038648137197 0.00389922495148597 537.90299 484
"10405" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2222.00166475123 12.8133602568441 0.0016054783397466 543.71989 485
"3405" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2222.19104137447 13.002736880092 0.00146043367830915 541.88958 486
"5405" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2223.00275263158 13.8144481371969 0.000973242306965576 540.67881 487
"4405" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2246.56255263158 37.3742481371969 7.45204402820695e-09 564.23862 488
"2405" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2254.58594137447 45.3976368800918 1.3490209167892e-10 574.28445 489
"1605" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2256.51936475123 47.3310602568445 5.13075328265207e-11 578.2376 490
"7405" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2257.54336475123 48.3550602568444 3.07483883076823e-11 579.26159 491
"6405" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2258.84081680672 49.6525123123406 1.60725291770594e-11 582.57584 492
"9419" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2379.63238818898 0 0.471827429077422 493.75712 493
"8419" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2381.11044262295 1.47805443397465 0.225334527154304 497.2562 494
"11419" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2381.95208818898 2.31970000000001 0.147933567148041 496.07681 495
"12419" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2383.94628778726 4.31389959828584 0.0545797810225915 496.04729 496
"5419" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2384.06648818898 4.4341000000004 0.0513961518213753 498.19125 497
"10419" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2385.20044587156 5.56805768258346 0.0291537765770388 503.36459 498
"3419" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2385.97684262295 6.34445443397499 0.0197743587413383 502.12256 499
"2419" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2408.82854262295 29.1961544339747 2.15734102698226e-07 524.97432 500
"7419" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2410.20734587156 30.5749576825838 1.08271831047384e-07 528.37149 501
"4419" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2410.84808818898 31.2157000000002 7.85923102228652e-08 524.97285 502
"1619" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2416.74344587156 37.1110576825836 4.12305757940787e-09 534.90765 503
"6419" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2418.47279273084 38.8404045418688 1.73658682056831e-09 538.65273 504
"11425" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2163.14527855153 0 0.54965798796959 461.41334 505
"12425" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2164.58403554007 1.43875698853753 0.267713599492958 460.82693 506
"9425" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2166.76877855153 3.62350000000015 0.0897965220630888 465.03682 507
"8425" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2167.4928401531 4.34756160156485 0.0625218092557472 467.78317 508
"5425" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2169.70337855153 6.55809999999974 0.0207023298017811 467.97139 509
"3425" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2171.6165401531 8.47126160156449 0.00795392441493493 471.90694 510
"10425" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2174.75771446453 11.6124359130022 0.00165380432955731 477.06762 511
"2425" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2198.0908401531 34.9455616015648 1.41827438235484e-08 498.38118 512
"4425" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2199.20377855153 36.0585000000001 8.12996649758305e-09 497.47184 513
"1625" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2206.28601446453 43.1407359130021 2.35613823862453e-10 508.59591 514
"7425" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2207.65021446453 44.5049359130021 1.19115561292475e-10 509.96013 515
"6425" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2214.03069562196 50.8854170704276 4.90303080962717e-12 518.35731 516
"8435" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2400.61991826729 0 0.304414007873626 511.87729 517
"12435" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2401.47734909213 0.857430824838048 0.198278623413961 508.68889 518
"9435" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2401.57447419355 0.95455592625467 0.1888797708898 510.81027 519
"11435" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2401.79087419355 1.17095592625492 0.169509789409818 511.0267 520
"10435" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2403.78687583893 3.16695757163279 0.062483958331013 517.06311 521
"5435" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2404.40217419355 3.78225592625495 0.0459365308580527 513.63803 522
"3435" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2405.22141826729 4.60150000000021 0.0304973148767588 516.47883 523
"2435" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2438.81201826729 38.1921000000002 1.54937124597316e-09 550.06936 524
"4435" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2438.84237419355 38.222455926255 1.52603251160077e-09 548.07825 525
"7435" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2439.79777583893 39.1778575716326 9.46457146659885e-10 553.07401 526
"1635" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2443.11057583893 42.4906575716327 1.80607414334391e-10 556.3868 527
"6435" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2443.55664144869 42.9367231813985 1.44501933654873e-10 558.84897 528
"12445" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2191.00681325468 0 0.844785098310663 462.3196 529
"11445" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2194.74666130374 3.73984804906104 0.130211265284709 468.08447 530
"5445" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2198.51036130374 7.50354804906101 0.0198322271614462 471.84819 531
"8445" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2202.56571607762 11.5589028229319 0.00261073257497966 477.92583 532
"3445" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2203.75451607762 12.7477028229318 0.00144084660651396 479.11458 533
"9445" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2204.31206130374 13.305248049061 0.00109030584535976 477.64993 534
"10445" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2211.55697174515 20.5501584904682 2.912970101887e-05 488.93648 535
"4445" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2220.47486130375 29.4680480490611 3.37163780188508e-07 493.81268 536
"2445" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2224.03391607762 33.0271028229317 5.68855537208784e-08 499.394 537
"1645" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2233.94617174515 42.9393584904683 4.0048201742906e-10 511.32572 538
"7445" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2237.57867174515 46.5718584904685 6.51321879253921e-11 514.95826 539
"6445" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2247.96602249135 56.9592092366656 3.61585587838302e-13 527.36221 540
"12455" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2198.9748713582 0 0.467118493840168 457.67085 541
"8455" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2200.49130695713 1.51643559893455 0.21884531589695 463.23519 542
"11455" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2202.09316582278 3.11829446458614 0.0982421871341032 462.81451 543
"9455" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2202.51296582278 3.53809446458627 0.0796415329356533 463.23436 544
"5455" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2203.15106582278 4.17619446458593 0.0578865885984221 463.87238 545
"10455" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2203.30688876404 4.33201740584627 0.0535477755684954 468.07051 546
"3455" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2204.93540695713 5.96053559893426 0.0237199190205398 467.67934 547
"4455" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2213.20146582278 14.226594464586 0.000380330650133775 473.92279 548
"2455" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2214.12530695713 15.1504355989346 0.000239635840344873 476.86921 549
"7455" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2214.26778876404 15.2929174058463 0.000223157887287023 479.03142 550
"1655" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2216.37498876404 17.4001174058462 7.78107452714171e-05 481.13865 551
"6455" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2216.38940526316 17.4145339049592 7.72518826318329e-05 483.16997 552
"12465" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2203.82735042017 0 0.355396550150602 425.12358 553
"8465" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2204.30402167832 0.476671258153146 0.280030515076913 429.64799 554
"9465" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2204.43456976907 0.607219348900799 0.262335582726839 427.75604 555
"11465" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2206.31926976907 2.49191934890086 0.102235045942351 429.64077 556
"10465" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2228.98350020964 25.156149789475 1.22496784291422e-06 456.34708 557
"3465" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2231.00242167832 27.1750712581534 4.46397199538787e-07 456.34638 558
"5465" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2231.84256976907 28.0152193489007 2.93282143341403e-07 455.16407 559
"4465" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2232.65496976907 28.827619348901 1.95377794565785e-07 455.97646 560
"7465" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2234.17370020964 30.346349789475 9.14296543747427e-08 461.53724 561
"2465" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2235.20302167832 31.375671258153 5.46478098353147e-08 460.54696 562
"6465" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2258.16729944134 54.3399490211723 5.63563949939689e-13 487.54765 563
"1665" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2259.51410020964 55.686749789475 2.87401568136659e-13 486.87764 564
"10475" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2312.1457817563 0 0.234275643371085 518.31568 565
"12475" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2312.82898308322 0.683201326922699 0.166483752448394 512.93327 566
"3475" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2312.84609427793 0.700312521632441 0.165065460315891 516.99684 567
"8475" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2313.06709427793 0.921312521632444 0.147797356753283 517.21783 568
"5475" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2313.5795595092 1.43377775290583 0.114389524852072 515.70841 569
"11475" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2313.7307595092 1.58497775290562 0.106060481202313 515.85966 570
"9475" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2314.6816595092 2.53587775290589 0.0659277541756328 516.81054 571
"1675" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2346.2092817563 34.0634999999997 9.39576394157777e-09 552.37913 572
"4475" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2346.9843595092 34.8385777529056 6.37714220489843e-09 549.11321 573
"2475" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2347.32039427793 35.1746125216323 5.39084789996707e-09 551.47114 574
"6475" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2348.05761632653 35.9118345702336 3.72881935997564e-09 556.24384 575
"7475" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2349.3147817563 37.1689999999999 1.98875525532313e-09 555.48465 576
"11485" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2234.7698278879 0 0.324406336449109 509.22599 577
"9485" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2234.9480278879 0.178199999999833 0.296752024253762 509.40428 578
"8485" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2235.50230273224 0.732474844338867 0.224923294941126 511.98044 579
"12485" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2236.33651901505 1.56669112714644 0.148213127906577 508.76806 580
"5485" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2243.9958278879 9.22599999999966 0.00321876213293314 518.45207 581
"10485" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2245.84753788396 11.0777099960574 0.00127524951416556 524.34479 582
"3485" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2245.97440273224 11.2045748443388 0.00119686954145013 522.45253 583
"2485" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2255.69260273224 20.9227748443391 9.28467054512713e-06 532.17072 584
"4485" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2257.2687278879 22.4989 4.2219712247766e-06 531.72497 585
"7485" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2260.53883788396 25.7690099960573 8.23038035112911e-07 539.03611 586
"1685" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2270.81963788396 36.0498099960573 4.81917337702877e-09 549.3169 587
"6485" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2274.50872769441 39.7388998065048 7.61898076275496e-10 555.02243 588
"12495" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2221.03162893437 0 0.944122227610626 509.50806 589
"11495" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2228.23185148096 7.20022254659079 0.0257940633534276 518.73371 590
"8495" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2228.76092882311 7.72929988874648 0.0197984903885584 521.2854 591
"9495" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2230.36865148096 9.33702254659102 0.00886175089349807 520.87049 592
"4495" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2234.08715148096 13.055522546591 0.00138056710840068 524.58905 593
"2495" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2242.69482882311 21.6631998887465 1.86605369558439e-05 535.21937 594
"10495" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2244.54635492958 23.5147259952091 7.39384514928744e-06 539.09058 595
"3495" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2244.64622882312 23.6145998887469 7.03368654888612e-06 537.1707 596
"5495" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2245.11625148096 24.0846225465912 5.56056455541529e-06 535.61812 597
"7495" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2245.65605492958 24.6244259952091 4.24523814175252e-06 540.20034 598
"1695" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2259.09205492958 38.0604259952092 5.1322963803839e-09 553.63634 599
"6495" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2261.37152378607 40.3398948516979 1.64184197700905e-09 557.93269 600
"860" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2225.9560401531 0 0.403871549197343 484.72611 601
"1260" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2226.85393554007 0.897895386973232 0.257791001875438 481.57651 602
"960" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2227.65597855153 1.69993839843528 0.172626047651649 484.40365 603
"1160" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2227.97397855153 2.01793839843549 0.147249390110073 484.72164 604
"1060" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2233.17451446453 7.2184743114376 0.0109338089156107 493.96406 605
"360" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2235.1895401531 9.23350000000028 0.00399221765545972 493.9596 606
"560" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2235.43247855153 9.47643839843522 0.00353558113568512 492.18015 607
"460" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2255.54737855153 29.5913383984353 1.51553430390748e-07 512.29504 608
"760" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2255.59381446453 29.6377743114376 1.48075204337158e-07 516.38339 609
"260" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2256.4781401531 30.5221000000001 9.51597861189323e-08 515.24816 610
"660" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2262.27689562196 36.3208554688631 5.23925704726017e-09 525.08313 611
"180" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2263.12351446453 37.1674743114372 3.43106353668051e-09 523.91308 612
"12120" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2319.88061668928 0 0.994253953270516 489.13548 613
"11120" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2330.23872711864 10.358110429363 0.00560095682936091 501.51801 614
"8120" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2338.18998075881 18.3093640695265 0.000105116147390618 511.49101 615
"9120" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2340.12522711864 20.2446104293631 3.9942572080068e-05 511.4045 616
"4120" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2355.18152711864 35.3009104293633 2.14784048224431e-08 526.46083 617
"3120" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2357.92528075881 38.0446640695268 5.44757842047244e-09 531.22635 618
"5120" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2358.81982711864 38.9392104293634 3.48301397421381e-09 530.09917 619
"2120" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2362.62668075881 42.7460640695267 5.19167445626338e-10 535.92775 620
"10120" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2364.07357203791 44.1929553486339 2.51836690243163e-10 539.39363 621
"7120" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2376.03157203791 56.1509553486339 6.37488413410305e-13 551.35164 622
"1320" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2383.69307203791 63.8124553486336 1.38292525937266e-14 559.01312 623
"6120" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2394.60369539919 74.723078709907 0 571.94001 624
"10220" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2204.22377170349 0 0.280966115355274 506.91997 625
"3220" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2204.56778587732 0.344014173825599 0.236565940967064 505.24394 626
"8220" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2205.54258587732 1.31881417382556 0.14530383868046 506.21882 627
"11220" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2205.88668372591 1.66291202241746 0.122336820561154 504.54001 628
"5220" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2206.40628372591 2.18251202241754 0.0943468669824249 505.05962 629
"9220" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2207.11278372591 2.88901202241777 0.0662693875904518 505.76606 630
"12220" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2207.51447142857 3.29069972507887 0.0542110202595116 504.14196 631
"2220" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2241.36878587732 37.1450141738255 2.41388515551005e-09 542.045 632
"1420" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2241.58957170349 37.3658 2.16159123662948e-09 544.28575 633
